# Simulated MCMC Chain Data for UAT Framework (H0, k_early, omega_b, log_likelihood)
H0	k_early	omega_b	log_likelihood 
7.289411e+01	9.670126e-01	2.250942e-02	-1.450001e+03
7.405387e+01	9.631462e-01	2.236715e-02	-1.447555e+03
7.260461e+01	9.553048e-01	2.233562e-02	-1.449373e+03
7.292554e+01	9.784395e-01	2.260320e-02	-1.450418e+03
7.116376e+01	9.808798e-01	2.228840e-02	-1.448826e+03
7.366704e+01	9.623419e-01	2.241753e-02	-1.449860e+03
7.437441e+01	9.671469e-01	2.249517e-02	-1.449225e+03
7.269342e+01	9.751830e-01	2.200242e-02	-1.450592e+03
7.287806e+01	9.749615e-01	2.250536e-02	-1.450571e+03
7.365281e+01	9.599089e-01	2.255395e-02	-1.449567e+03
7.301669e+01	9.729581e-01	2.249342e-02	-1.450971e+03
7.291294e+01	9.706834e-01	2.255817e-02	-1.449630e+03
7.274379e+01	9.595056e-01	2.235389e-02	-1.448168e+03
7.206869e+01	9.600243e-01	2.257099e-02	-1.448363e+03
7.418583e+01	9.735831e-01	2.240790e-02	-1.448905e+03
7.323237e+01	9.570587e-01	2.209567e-02	-1.449581e+03
7.288664e+01	9.734144e-01	2.262178e-02	-1.450358e+03
7.309528e+01	9.957398e-01	2.237607e-02	-1.450050e+03
7.324072e+01	9.712408e-01	2.232369e-02	-1.450985e+03
7.342462e+01	9.701035e-01	2.265334e-02	-1.450377e+03
7.385781e+01	9.787802e-01	2.245434e-02	-1.449124e+03
7.290888e+01	9.619163e-01	2.216840e-02	-1.450465e+03
7.305446e+01	9.633652e-01	2.235156e-02	-1.448907e+03
7.537905e+01	9.784647e-01	2.259826e-02	-1.448179e+03
7.285646e+01	9.602756e-01	2.235370e-02	-1.450455e+03
7.228392e+01	9.569502e-01	2.258865e-02	-1.450462e+03
7.287938e+01	9.619159e-01	2.225466e-02	-1.450274e+03
7.292501e+01	9.500212e-01	2.252931e-02	-1.449943e+03
7.405732e+01	9.685999e-01	2.247925e-02	-1.450247e+03
7.460006e+01	9.612696e-01	2.226511e-02	-1.449700e+03
7.233256e+01	9.553887e-01	2.244567e-02	-1.450572e+03
7.208268e+01	9.576694e-01	2.240616e-02	-1.449371e+03
7.424951e+01	9.943365e-01	2.241948e-02	-1.449547e+03
7.184515e+01	9.651245e-01	2.235457e-02	-1.450487e+03
7.252384e+01	9.568744e-01	2.241337e-02	-1.452072e+03
7.279955e+01	9.729626e-01	2.243723e-02	-1.450435e+03
7.365383e+01	9.537288e-01	2.223681e-02	-1.449974e+03
7.252976e+01	9.513684e-01	2.246635e-02	-1.450502e+03
7.166196e+01	9.601808e-01	2.250105e-02	-1.448668e+03
7.242084e+01	9.689848e-01	2.242959e-02	-1.449839e+03
7.399449e+01	9.711823e-01	2.242805e-02	-1.450831e+03
7.248075e+01	9.559451e-01	2.238209e-02	-1.450889e+03
7.312407e+01	9.749065e-01	2.242209e-02	-1.449695e+03
7.327656e+01	9.614104e-01	2.254153e-02	-1.451643e+03
7.317390e+01	9.497394e-01	2.227895e-02	-1.448442e+03
7.207498e+01	9.758042e-01	2.213327e-02	-1.451069e+03
7.346057e+01	9.880972e-01	2.262110e-02	-1.449484e+03
7.279891e+01	9.763857e-01	2.253045e-02	-1.448455e+03
7.374288e+01	9.713567e-01	2.233996e-02	-1.449151e+03
7.315207e+01	9.630447e-01	2.231128e-02	-1.450491e+03
7.277967e+01	9.745762e-01	2.249584e-02	-1.451076e+03
7.182657e+01	9.954221e-01	2.250384e-02	-1.448908e+03
7.481004e+01	9.664910e-01	2.238916e-02	-1.448960e+03
7.381756e+01	9.718629e-01	2.254487e-02	-1.450543e+03
7.232667e+01	9.796441e-01	2.220352e-02	-1.449640e+03
7.302844e+01	9.571865e-01	2.220310e-02	-1.450295e+03
7.367891e+01	9.638642e-01	2.227003e-02	-1.449630e+03
7.303026e+01	9.868313e-01	2.250738e-02	-1.451352e+03
7.340445e+01	9.768234e-01	2.236971e-02	-1.452438e+03
7.469207e+01	9.698480e-01	2.228935e-02	-1.449912e+03
7.357037e+01	9.723913e-01	2.234332e-02	-1.449723e+03
7.252246e+01	9.619278e-01	2.224265e-02	-1.450937e+03
7.252983e+01	9.945421e-01	2.224345e-02	-1.449223e+03
7.294381e+01	9.752198e-01	2.237179e-02	-1.450500e+03
7.468537e+01	9.570807e-01	2.220069e-02	-1.450951e+03
7.265423e+01	9.490737e-01	2.249985e-02	-1.447963e+03
7.313652e+01	9.615226e-01	2.248873e-02	-1.449596e+03
7.421444e+01	9.580885e-01	2.227331e-02	-1.452119e+03
7.254116e+01	9.680529e-01	2.248424e-02	-1.450496e+03
7.217480e+01	9.726496e-01	2.231860e-02	-1.450931e+03
7.354071e+01	9.682486e-01	2.227633e-02	-1.449331e+03
7.314129e+01	9.534483e-01	2.226902e-02	-1.451583e+03
7.307329e+01	9.794952e-01	2.253847e-02	-1.450486e+03
7.298926e+01	9.854897e-01	2.235886e-02	-1.452435e+03
7.274026e+01	9.671788e-01	2.254328e-02	-1.451043e+03
7.364127e+01	9.560346e-01	2.244211e-02	-1.449901e+03
7.242773e+01	9.708027e-01	2.249364e-02	-1.449799e+03
7.242561e+01	9.751584e-01	2.267837e-02	-1.451386e+03
7.359881e+01	9.692926e-01	2.265228e-02	-1.449760e+03
7.349061e+01	9.587155e-01	2.230719e-02	-1.449691e+03
7.217321e+01	9.460308e-01	2.231068e-02	-1.450461e+03
7.317812e+01	9.580988e-01	2.253431e-02	-1.448397e+03
7.420109e+01	9.631949e-01	2.224702e-02	-1.450100e+03
7.312214e+01	9.596926e-01	2.224592e-02	-1.451002e+03
7.153798e+01	9.653703e-01	2.256815e-02	-1.449582e+03
7.249953e+01	9.549585e-01	2.250157e-02	-1.450352e+03
7.402414e+01	9.761534e-01	2.265589e-02	-1.450276e+03
7.245561e+01	9.636114e-01	2.264369e-02	-1.450614e+03
7.367955e+01	9.909618e-01	2.235681e-02	-1.450058e+03
7.192059e+01	9.747015e-01	2.245572e-02	-1.449702e+03
7.409867e+01	9.449883e-01	2.212936e-02	-1.449627e+03
7.317127e+01	9.452224e-01	2.225206e-02	-1.450135e+03
7.250143e+01	9.754952e-01	2.253681e-02	-1.450279e+03
7.323107e+01	9.717515e-01	2.247901e-02	-1.448529e+03
7.277998e+01	9.688162e-01	2.215650e-02	-1.450798e+03
7.305921e+01	9.624569e-01	2.251302e-02	-1.450977e+03
7.239873e+01	9.697957e-01	2.245820e-02	-1.450422e+03
7.289226e+01	9.851228e-01	2.250533e-02	-1.450730e+03
7.199713e+01	9.686092e-01	2.242992e-02	-1.447465e+03
7.315545e+01	9.664018e-01	2.242338e-02	-1.450537e+03
7.370309e+01	9.796880e-01	2.224225e-02	-1.449175e+03
7.351595e+01	9.727300e-01	2.252039e-02	-1.449660e+03
7.239476e+01	9.652979e-01	2.249948e-02	-1.449355e+03
7.417017e+01	9.580955e-01	2.263013e-02	-1.449342e+03
7.354767e+01	9.477842e-01	2.261389e-02	-1.452485e+03
7.209154e+01	9.680922e-01	2.270267e-02	-1.450134e+03
7.382628e+01	9.672251e-01	2.261630e-02	-1.449697e+03
7.439115e+01	9.524434e-01	2.248055e-02	-1.448985e+03
7.244838e+01	9.615801e-01	2.236161e-02	-1.449189e+03
7.260657e+01	9.659697e-01	2.249524e-02	-1.450749e+03
7.313648e+01	9.771775e-01	2.253480e-02	-1.449187e+03
7.311792e+01	9.653607e-01	2.242239e-02	-1.451438e+03
7.237689e+01	9.716169e-01	2.272782e-02	-1.451345e+03
7.314465e+01	9.583951e-01	2.250222e-02	-1.450261e+03
7.410871e+01	9.719515e-01	2.261596e-02	-1.451108e+03
7.240379e+01	9.714737e-01	2.211540e-02	-1.449581e+03
7.295160e+01	9.476086e-01	2.253151e-02	-1.449791e+03
7.280021e+01	9.784325e-01	2.234133e-02	-1.449759e+03
7.242285e+01	9.605828e-01	2.238719e-02	-1.448241e+03
7.354639e+01	9.976220e-01	2.252463e-02	-1.452431e+03
7.400137e+01	9.395956e-01	2.210475e-02	-1.449613e+03
7.216014e+01	9.851569e-01	2.216904e-02	-1.449859e+03
7.362198e+01	9.764737e-01	2.242870e-02	-1.450598e+03
7.298358e+01	9.619772e-01	2.236986e-02	-1.450833e+03
7.082164e+01	9.635542e-01	2.254531e-02	-1.447868e+03
7.173935e+01	9.892453e-01	2.221754e-02	-1.450247e+03
7.354663e+01	9.685105e-01	2.226993e-02	-1.450623e+03
7.327193e+01	9.648421e-01	2.256903e-02	-1.449884e+03
7.376365e+01	9.623495e-01	2.231365e-02	-1.451273e+03
7.404302e+01	9.698279e-01	2.208527e-02	-1.448964e+03
7.423637e+01	9.509073e-01	2.236204e-02	-1.449534e+03
7.343348e+01	9.445917e-01	2.229297e-02	-1.450223e+03
7.212782e+01	9.576580e-01	2.264535e-02	-1.449918e+03
7.420926e+01	9.668451e-01	2.254655e-02	-1.450705e+03
7.174654e+01	9.826923e-01	2.249958e-02	-1.450129e+03
7.485668e+01	9.594970e-01	2.229818e-02	-1.449308e+03
7.470158e+01	9.797240e-01	2.236281e-02	-1.450383e+03
7.232791e+01	9.396519e-01	2.242120e-02	-1.447825e+03
7.214737e+01	9.563030e-01	2.244146e-02	-1.451122e+03
7.214388e+01	9.793729e-01	2.247786e-02	-1.450776e+03
7.205974e+01	9.725014e-01	2.220203e-02	-1.451318e+03
7.308923e+01	9.720368e-01	2.233442e-02	-1.449255e+03
7.265023e+01	9.461102e-01	2.251341e-02	-1.451183e+03
7.400516e+01	9.530940e-01	2.267006e-02	-1.451712e+03
7.260906e+01	9.617087e-01	2.246663e-02	-1.450822e+03
7.342327e+01	9.669370e-01	2.248665e-02	-1.452726e+03
7.301732e+01	9.704567e-01	2.218668e-02	-1.448649e+03
7.418879e+01	9.597780e-01	2.250722e-02	-1.450325e+03
7.403057e+01	9.567772e-01	2.240735e-02	-1.448854e+03
7.246187e+01	9.727662e-01	2.232281e-02	-1.448948e+03
7.253920e+01	9.649958e-01	2.266494e-02	-1.449736e+03
7.443281e+01	9.633118e-01	2.250076e-02	-1.450656e+03
7.360342e+01	9.464118e-01	2.235477e-02	-1.449781e+03
7.314123e+01	9.822377e-01	2.250844e-02	-1.449988e+03
7.356019e+01	9.568492e-01	2.249000e-02	-1.450365e+03
7.215212e+01	9.482354e-01	2.245017e-02	-1.450008e+03
7.412568e+01	9.714280e-01	2.253416e-02	-1.447938e+03
7.329792e+01	9.697786e-01	2.244282e-02	-1.451638e+03
7.290806e+01	9.714465e-01	2.231767e-02	-1.450301e+03
7.188730e+01	9.804048e-01	2.261791e-02	-1.449609e+03
7.285792e+01	9.596838e-01	2.253022e-02	-1.449075e+03
7.251237e+01	9.680719e-01	2.228380e-02	-1.452732e+03
7.233826e+01	9.824048e-01	2.249537e-02	-1.450944e+03
7.196930e+01	9.811668e-01	2.238591e-02	-1.448621e+03
7.240820e+01	9.877817e-01	2.253969e-02	-1.451601e+03
7.270542e+01	9.929067e-01	2.268305e-02	-1.450624e+03
7.246043e+01	9.619716e-01	2.236559e-02	-1.450757e+03
7.235452e+01	9.735873e-01	2.256403e-02	-1.448449e+03
7.307056e+01	9.617653e-01	2.245803e-02	-1.449724e+03
7.270857e+01	9.608648e-01	2.236073e-02	-1.451741e+03
7.349092e+01	9.658991e-01	2.273254e-02	-1.448017e+03
6.959047e+01	9.538631e-01	2.242913e-02	-1.449681e+03
7.419628e+01	9.622498e-01	2.234276e-02	-1.451781e+03
7.191783e+01	9.630334e-01	2.239679e-02	-1.448831e+03
7.312596e+01	9.566308e-01	2.218976e-02	-1.449351e+03
7.236500e+01	9.680116e-01	2.223056e-02	-1.449414e+03
7.219068e+01	9.453449e-01	2.270499e-02	-1.451321e+03
7.236579e+01	9.774847e-01	2.241348e-02	-1.449828e+03
7.327035e+01	9.439679e-01	2.249879e-02	-1.450372e+03
7.326177e+01	9.672093e-01	2.264808e-02	-1.451544e+03
7.267793e+01	9.460134e-01	2.250190e-02	-1.450969e+03
7.365481e+01	9.714604e-01	2.253477e-02	-1.448951e+03
7.382662e+01	9.877413e-01	2.258145e-02	-1.449200e+03
7.226626e+01	9.822572e-01	2.265246e-02	-1.451543e+03
7.324999e+01	9.569210e-01	2.229307e-02	-1.449757e+03
7.204066e+01	9.712169e-01	2.247294e-02	-1.450774e+03
7.285156e+01	9.867208e-01	2.252852e-02	-1.451237e+03
7.230183e+01	9.739472e-01	2.237672e-02	-1.452057e+03
7.204492e+01	9.614073e-01	2.211065e-02	-1.449693e+03
7.220174e+01	1.000784e+00	2.242236e-02	-1.449649e+03
7.366430e+01	9.725364e-01	2.254591e-02	-1.449868e+03
7.252859e+01	9.749414e-01	2.226179e-02	-1.452960e+03
7.423894e+01	9.596775e-01	2.261082e-02	-1.450920e+03
7.359581e+01	9.473005e-01	2.227528e-02	-1.448205e+03
7.330569e+01	9.551802e-01	2.249719e-02	-1.449957e+03
7.260668e+01	9.710914e-01	2.244215e-02	-1.451318e+03
7.288364e+01	9.798092e-01	2.252061e-02	-1.449629e+03
7.222071e+01	9.754064e-01	2.233058e-02	-1.449547e+03
7.185642e+01	9.634329e-01	2.249191e-02	-1.450702e+03
7.328288e+01	9.708621e-01	2.261589e-02	-1.449806e+03
7.275668e+01	9.685820e-01	2.228318e-02	-1.449969e+03
7.306483e+01	9.672002e-01	2.242723e-02	-1.449909e+03
7.279658e+01	9.581855e-01	2.239085e-02	-1.448500e+03
7.417943e+01	9.581189e-01	2.261011e-02	-1.449808e+03
7.292913e+01	9.590449e-01	2.236896e-02	-1.452315e+03
7.256664e+01	9.828384e-01	2.245180e-02	-1.450747e+03
7.176012e+01	9.632801e-01	2.244585e-02	-1.450798e+03
7.341133e+01	9.778170e-01	2.257233e-02	-1.449818e+03
7.266529e+01	9.597579e-01	2.218782e-02	-1.450035e+03
7.288180e+01	9.642652e-01	2.236493e-02	-1.449845e+03
7.180963e+01	9.589669e-01	2.254203e-02	-1.451029e+03
7.341634e+01	9.694027e-01	2.209955e-02	-1.449345e+03
7.289379e+01	9.562326e-01	2.243170e-02	-1.445603e+03
7.386466e+01	9.725307e-01	2.242030e-02	-1.449142e+03
7.399174e+01	9.527916e-01	2.243279e-02	-1.449051e+03
7.272295e+01	9.652401e-01	2.256294e-02	-1.448551e+03
7.340177e+01	9.649908e-01	2.238424e-02	-1.449703e+03
7.326337e+01	9.739631e-01	2.239145e-02	-1.451895e+03
7.335612e+01	9.654211e-01	2.236357e-02	-1.451655e+03
7.211965e+01	9.652679e-01	2.251688e-02	-1.449201e+03
7.406192e+01	9.709182e-01	2.258048e-02	-1.450560e+03
7.333884e+01	9.597715e-01	2.243460e-02	-1.451364e+03
7.317604e+01	9.593398e-01	2.221508e-02	-1.449655e+03
7.420381e+01	9.705421e-01	2.233231e-02	-1.449411e+03
7.142486e+01	9.783436e-01	2.257919e-02	-1.449290e+03
7.459241e+01	9.554000e-01	2.252174e-02	-1.450023e+03
7.271587e+01	9.635363e-01	2.227777e-02	-1.449923e+03
7.223116e+01	9.909978e-01	2.252999e-02	-1.451001e+03
7.247166e+01	9.705953e-01	2.231464e-02	-1.450292e+03
7.346184e+01	9.415032e-01	2.266987e-02	-1.451100e+03
7.512357e+01	9.614193e-01	2.260141e-02	-1.450997e+03
7.304228e+01	9.628638e-01	2.236073e-02	-1.451873e+03
7.265217e+01	9.632560e-01	2.246877e-02	-1.450109e+03
7.283780e+01	9.794375e-01	2.236151e-02	-1.449520e+03
7.241670e+01	9.678046e-01	2.255147e-02	-1.451193e+03
7.357137e+01	9.829967e-01	2.230449e-02	-1.450411e+03
7.257766e+01	9.597182e-01	2.229981e-02	-1.450486e+03
7.248096e+01	9.687401e-01	2.220160e-02	-1.449090e+03
7.306095e+01	9.676766e-01	2.242134e-02	-1.451129e+03
7.459586e+01	9.537718e-01	2.240372e-02	-1.450961e+03
7.286791e+01	9.755802e-01	2.262394e-02	-1.450512e+03
7.365260e+01	9.717407e-01	2.249085e-02	-1.450744e+03
7.256329e+01	9.822203e-01	2.268490e-02	-1.450105e+03
7.190894e+01	9.797589e-01	2.237160e-02	-1.450458e+03
7.318362e+01	9.494474e-01	2.229340e-02	-1.450673e+03
7.164011e+01	9.652713e-01	2.262588e-02	-1.450418e+03
7.394085e+01	9.464763e-01	2.245119e-02	-1.449257e+03
7.369079e+01	9.512291e-01	2.245892e-02	-1.449685e+03
7.246068e+01	9.664791e-01	2.249635e-02	-1.448862e+03
7.328411e+01	9.375916e-01	2.248720e-02	-1.450468e+03
7.278606e+01	9.517208e-01	2.232652e-02	-1.450267e+03
7.205191e+01	9.554312e-01	2.300687e-02	-1.451934e+03
7.203179e+01	9.564434e-01	2.231003e-02	-1.448839e+03
7.255611e+01	9.763539e-01	2.230404e-02	-1.450751e+03
7.279117e+01	9.776350e-01	2.253939e-02	-1.450703e+03
7.233076e+01	9.581192e-01	2.259815e-02	-1.450165e+03
7.332795e+01	9.607918e-01	2.227369e-02	-1.450162e+03
7.373167e+01	9.781263e-01	2.255385e-02	-1.450566e+03
7.309880e+01	9.605498e-01	2.255800e-02	-1.450052e+03
7.376088e+01	9.896209e-01	2.244462e-02	-1.450421e+03
7.265688e+01	9.717653e-01	2.226025e-02	-1.449290e+03
7.208952e+01	9.604461e-01	2.255612e-02	-1.449868e+03
7.178602e+01	9.498030e-01	2.206303e-02	-1.451241e+03
7.262381e+01	9.796197e-01	2.213679e-02	-1.447714e+03
7.143600e+01	9.737278e-01	2.251759e-02	-1.449557e+03
7.278048e+01	9.675614e-01	2.228824e-02	-1.447997e+03
7.339040e+01	9.886769e-01	2.268089e-02	-1.448639e+03
7.344570e+01	9.622612e-01	2.235373e-02	-1.449221e+03
7.317566e+01	9.751865e-01	2.203211e-02	-1.451238e+03
7.252729e+01	9.729088e-01	2.245534e-02	-1.451122e+03
7.240837e+01	9.575288e-01	2.233064e-02	-1.451428e+03
7.246195e+01	9.327721e-01	2.220695e-02	-1.453246e+03
7.267023e+01	9.692408e-01	2.248795e-02	-1.449253e+03
7.248876e+01	9.614380e-01	2.248505e-02	-1.448887e+03
7.299643e+01	9.463062e-01	2.261002e-02	-1.450075e+03
7.296782e+01	9.627706e-01	2.253984e-02	-1.450282e+03
7.060299e+01	9.532055e-01	2.222271e-02	-1.449795e+03
7.336447e+01	9.784275e-01	2.252570e-02	-1.450886e+03
7.289708e+01	9.567256e-01	2.232269e-02	-1.449086e+03
7.300609e+01	9.643090e-01	2.212629e-02	-1.448853e+03
7.266741e+01	9.624585e-01	2.303571e-02	-1.451779e+03
7.410144e+01	9.986453e-01	2.255764e-02	-1.451440e+03
7.390496e+01	9.806591e-01	2.229218e-02	-1.450318e+03
7.120012e+01	9.919355e-01	2.243514e-02	-1.450878e+03
7.256403e+01	9.603517e-01	2.250985e-02	-1.450902e+03
7.265533e+01	9.953212e-01	2.232150e-02	-1.449484e+03
7.224322e+01	9.623919e-01	2.242929e-02	-1.449240e+03
7.377420e+01	9.741882e-01	2.262477e-02	-1.450798e+03
7.357952e+01	9.563078e-01	2.259402e-02	-1.450762e+03
7.135568e+01	9.725571e-01	2.234571e-02	-1.449558e+03
7.432633e+01	9.815793e-01	2.266517e-02	-1.448636e+03
7.227745e+01	9.565440e-01	2.242706e-02	-1.450330e+03
7.120151e+01	9.737252e-01	2.242682e-02	-1.451117e+03
7.380213e+01	9.649964e-01	2.264673e-02	-1.450910e+03
7.091358e+01	9.521456e-01	2.258724e-02	-1.450528e+03
7.180016e+01	9.696579e-01	2.237954e-02	-1.450377e+03
7.380162e+01	9.749705e-01	2.245292e-02	-1.451863e+03
7.297142e+01	9.563466e-01	2.241126e-02	-1.450027e+03
7.312405e+01	9.661111e-01	2.260103e-02	-1.450241e+03
7.304457e+01	9.761146e-01	2.242387e-02	-1.449538e+03
7.215608e+01	9.941893e-01	2.258611e-02	-1.451077e+03
7.297001e+01	9.612896e-01	2.237549e-02	-1.449684e+03
7.263385e+01	9.803787e-01	2.242531e-02	-1.449918e+03
7.360636e+01	9.549694e-01	2.276538e-02	-1.450340e+03
7.325477e+01	9.498784e-01	2.237070e-02	-1.450316e+03
7.424918e+01	9.585236e-01	2.234677e-02	-1.450725e+03
7.269328e+01	9.806996e-01	2.253556e-02	-1.450275e+03
7.320762e+01	9.781629e-01	2.237121e-02	-1.450298e+03
7.355832e+01	9.961655e-01	2.269011e-02	-1.451530e+03
7.272056e+01	9.696953e-01	2.257207e-02	-1.450209e+03
7.334829e+01	9.528052e-01	2.216392e-02	-1.449525e+03
7.387745e+01	9.584211e-01	2.232890e-02	-1.449317e+03
7.404190e+01	9.761498e-01	2.222923e-02	-1.449897e+03
7.300046e+01	9.718584e-01	2.227980e-02	-1.451015e+03
7.284154e+01	9.660740e-01	2.241780e-02	-1.451405e+03
7.322153e+01	9.729023e-01	2.260918e-02	-1.451496e+03
7.399480e+01	9.539723e-01	2.238507e-02	-1.451999e+03
7.402205e+01	9.711670e-01	2.239951e-02	-1.450706e+03
7.238886e+01	9.741806e-01	2.257622e-02	-1.449874e+03
7.350077e+01	9.804791e-01	2.240654e-02	-1.447597e+03
7.290606e+01	9.346729e-01	2.218477e-02	-1.449487e+03
7.302835e+01	9.703757e-01	2.246118e-02	-1.448370e+03
7.420304e+01	9.676514e-01	2.229307e-02	-1.451129e+03
7.141155e+01	9.797356e-01	2.214929e-02	-1.451648e+03
7.392335e+01	9.795258e-01	2.207038e-02	-1.449571e+03
7.294249e+01	9.783727e-01	2.258224e-02	-1.450603e+03
7.225284e+01	9.996803e-01	2.276794e-02	-1.450703e+03
7.309566e+01	9.594023e-01	2.214666e-02	-1.450628e+03
7.072946e+01	9.821007e-01	2.242391e-02	-1.449312e+03
7.384605e+01	9.548953e-01	2.243223e-02	-1.449016e+03
7.203139e+01	9.824008e-01	2.234296e-02	-1.450148e+03
7.365219e+01	9.727742e-01	2.242277e-02	-1.450919e+03
7.211746e+01	9.566583e-01	2.257264e-02	-1.450830e+03
7.231121e+01	9.809647e-01	2.225199e-02	-1.449376e+03
7.318797e+01	9.797683e-01	2.218495e-02	-1.450108e+03
7.255195e+01	9.646648e-01	2.268872e-02	-1.448745e+03
7.402219e+01	9.736322e-01	2.227845e-02	-1.452024e+03
7.396103e+01	9.771398e-01	2.251215e-02	-1.450077e+03
7.264881e+01	9.915600e-01	2.253550e-02	-1.449643e+03
7.225743e+01	9.570791e-01	2.252922e-02	-1.450997e+03
7.338473e+01	9.781854e-01	2.223632e-02	-1.448337e+03
7.274678e+01	9.669725e-01	2.229503e-02	-1.448798e+03
7.289867e+01	9.605928e-01	2.229814e-02	-1.450625e+03
7.099680e+01	9.877444e-01	2.228657e-02	-1.448714e+03
7.298315e+01	9.691560e-01	2.214885e-02	-1.450277e+03
7.219706e+01	9.375932e-01	2.258584e-02	-1.449626e+03
7.364680e+01	9.717833e-01	2.222581e-02	-1.450487e+03
7.332618e+01	9.472305e-01	2.227010e-02	-1.451310e+03
7.118338e+01	9.744229e-01	2.249539e-02	-1.449601e+03
7.277449e+01	9.602056e-01	2.267137e-02	-1.452554e+03
7.418453e+01	9.830906e-01	2.233238e-02	-1.448850e+03
7.378926e+01	9.638972e-01	2.264785e-02	-1.451139e+03
7.224761e+01	9.798129e-01	2.249429e-02	-1.448867e+03
7.274431e+01	9.679471e-01	2.214283e-02	-1.447553e+03
7.287635e+01	9.567854e-01	2.261011e-02	-1.449118e+03
7.214092e+01	9.636023e-01	2.246730e-02	-1.451363e+03
7.230783e+01	9.646073e-01	2.250753e-02	-1.451200e+03
7.226349e+01	9.590887e-01	2.230759e-02	-1.452461e+03
7.193716e+01	9.725459e-01	2.252991e-02	-1.449658e+03
7.311635e+01	9.671117e-01	2.273554e-02	-1.449579e+03
7.257442e+01	9.832137e-01	2.225120e-02	-1.448875e+03
7.361019e+01	9.584539e-01	2.256698e-02	-1.447937e+03
7.503119e+01	9.738533e-01	2.239786e-02	-1.450814e+03
7.289009e+01	9.786238e-01	2.267192e-02	-1.450850e+03
7.360044e+01	9.636654e-01	2.249086e-02	-1.449466e+03
7.195445e+01	9.603711e-01	2.238492e-02	-1.450250e+03
7.202999e+01	9.457268e-01	2.256319e-02	-1.449651e+03
7.320457e+01	9.689805e-01	2.250668e-02	-1.451224e+03
7.280846e+01	9.727385e-01	2.240429e-02	-1.450715e+03
7.411461e+01	9.551578e-01	2.229252e-02	-1.449951e+03
7.185814e+01	9.709876e-01	2.250383e-02	-1.450123e+03
7.219333e+01	9.665021e-01	2.247409e-02	-1.450587e+03
7.321350e+01	9.662213e-01	2.260107e-02	-1.451221e+03
7.064760e+01	9.612924e-01	2.236003e-02	-1.449267e+03
7.276679e+01	9.827053e-01	2.229217e-02	-1.450206e+03
7.351770e+01	9.571109e-01	2.240712e-02	-1.448839e+03
7.185575e+01	9.695620e-01	2.227546e-02	-1.451120e+03
7.171496e+01	9.743716e-01	2.248716e-02	-1.450822e+03
7.314913e+01	9.674839e-01	2.268499e-02	-1.449517e+03
7.519265e+01	1.000956e+00	2.228761e-02	-1.450744e+03
7.345237e+01	9.541950e-01	2.243464e-02	-1.450515e+03
7.288090e+01	9.636060e-01	2.214930e-02	-1.450251e+03
7.396096e+01	9.638326e-01	2.253490e-02	-1.450895e+03
7.281098e+01	9.633600e-01	2.234376e-02	-1.449919e+03
7.302646e+01	9.423056e-01	2.226750e-02	-1.449936e+03
7.468912e+01	9.547369e-01	2.243031e-02	-1.450606e+03
7.201123e+01	9.587688e-01	2.235547e-02	-1.449444e+03
7.430490e+01	9.855753e-01	2.261218e-02	-1.452051e+03
7.305102e+01	9.666692e-01	2.211922e-02	-1.448771e+03
7.193791e+01	9.660186e-01	2.222692e-02	-1.450648e+03
7.443302e+01	9.795180e-01	2.207141e-02	-1.451290e+03
7.256400e+01	9.715135e-01	2.217025e-02	-1.451735e+03
7.422010e+01	9.592032e-01	2.249802e-02	-1.449964e+03
7.283462e+01	9.688733e-01	2.254918e-02	-1.449604e+03
7.276739e+01	9.737582e-01	2.229184e-02	-1.449922e+03
7.285016e+01	9.595159e-01	2.260517e-02	-1.449074e+03
7.245663e+01	9.669648e-01	2.246977e-02	-1.450880e+03
